hum
27
27
25
21
19
17
16
15
15
15
14
16
19
21
23
23
22
27
34
37
37
50
49
36
23
28
23
18
15
14
13
12
13
11
11
12
13
14
18
28
44
39
19
23
23
23
28
28
48
37
20
13
11
9
9
9
8
7
8
9
12
28
35
49
43
47
49
51
51
68
70
78
76
76
62
20
17
13
12
14
11
9
10
14
14
21
43
36
37
21
38
62
39
42
32
37
36
37
28
25
16
15
13
12
11
9
9
10
11
11
14
19
22
22
23
24
25
27
26
26
26
26
21
17
15
11
11
9
9
8
8
9
8
12
14
15
16
16
17
18
25
29
29
28
34
39
39
17
17
12
12
11
10
8
8
8
13
15
19
19
32
17
23
27
38
44
52
58
72
75
38
17
14
11
11
13
11
10
11
12
12
15
15
17
27
36
41
43
59
57
59
62
63
60
51
45
43
43
35
35
25
20
19
21
21
23
27
37
45
53
50
49
53
55
59
60
60
75
52
44
35
30
29
25
25
23
22
21
23
28
37
46
36
38
39
47
49
62
66
79
81
81
75
58
47
43
41
41
42
37
37
40
43
56
64
76
77
83
86
61
73
69
77
85
85
86
86
51
42
34
34
28
25
22
21
26
33
40
48
40
45
52
55
68
74
76
76
76
78
79
68
61
55
50
45
45
39
38
36
32
36
41
50
49
49
54
53
60
60
66
63
65
65
63
59
52
47
44
48
65
81
87
87
83
77
78
77
83
80
80
84
85
85
83
85
90
91
94
85
77
69
69
54
44
41
39
40
41
43
44
46
47
49
53
84
85
85
83
85
90
91
94
85
77
69
69
54
44
41
39
40
41
43
44
46
47
49
53
84
85
85
83
85
90
91
94
85
77
69
69
54
44
41
39
40
41
43
44
46
47
49
53
89
89
88
89
91
91
92
92
93
93
92
90
91
92
93
91
90
90
91
91
91
93
93
94
94
94
95
96
96
96
96
97
97
88
62
49
40
35
35
31
24
24
21
24
28
28
32
35
33
34
36
43
46
49
39
35
32
29
28
28
25
23
21
21
19
33
34
45
60
56
64
47
49
50
68
68
70
66
66
64
42
29
25
23
21
18
18
18
16
18
22
26
29
31
42
30
34
49
57
52
59
68
70
63
46
41
38
34
38
30
32
33
32
36
37
42
48
54
59
72
79
84
87
87
87
82
82
87
75
60
52
46
40
37
36
35
35
36
37
42
46
43
47
49
53
61
66
70
67
66
69
68
60
43
39
33
29
27
25
24
26
26
39
44
62
60
47
39
54
51
49
36
33
39
38
33
29
22
21
20
18
18
13
16
15
15
14
29
54
40
44
52
62
63
70
70
66
51
55
65
31
20
18
16
14
19
18
16
16
18
17
24
25
32
39
41
37
51
52
56
59
65
67
62
47
30
25
23
20
18
16
16
19
19
19
24
30
35
48
57
69
73
49
52
56
58
61
62
47
46
44
37
32
27
26
25
27
24
30
36
47
48
46
50
51
53
63
74
81
84
80
67
58
54
53
52
49
48
47
47
47
49
49
47
47
47
51
55
56
60
64
64
67
66
72
81
66
66
60
53
46
46
44
44
43
45
49
53
54
64
69
73
76
82
86
87
86
86
85
85
79
69
61
50
42
39
33
34
37
38
44
46
56
67
64
54
57
62
60
55
54
55
56
58
57
57
58
51
50
48
49
49
49
51
54
58
64
63
64
65
64
67
76
78
78
78
74
71
60
49
45
40
40
38
33
32
33
30
51
52
65
75
78
81
85
89
93
94
95
94
94
93
82
67
44
33
31
30
30
34
39
43
48
42
36
40
39
43
46
50
59
61
65
68
70
76
53
43
39
39
33
33
30
30
30
32
31
36
44
51
57
69
82
88
90
90
77
32
22
23
22
20
12
10
11
10
7
7
7
7
10
12
23
35
52
55
55
65
69
72
73
78
81
53
31
23
15
12
11
10
10
8
10
8
14
19
30
30
42
36
30
39
39
47
48
57
60
64
36
24
23
22
22
21
24
24
29
29
33
38
44
45
60
65
71
80
81
85
87
84
78
73
53
40
32
30
28
22
25
21
19
19
26
24
27
36
58
62
70
79
81
83
87
84
88
89
43
26
20
17
12
9
9
6
11
13
13
16
20
32
30
35
48
53
58
63
66
50
67
65
63
26
30
32
31
38
34
38
41
45
48
56
58
61
62
65
67
79
86
91
93
93
94
95
76
60
52
38
37
36
32
32
22
21
31
25
23
22
21
30
37
25
12
9
8
10
11
14
16
16
15
15
14
14
14
12
12
12
15
13
23
51
49
61
62
68
49
41
41
41
47
43
42
45
56
61
59
57
55
52
53
49
50
53
68
78
70
82
88
87
85
88
93
93
94
86
70
49
21
13
14
13
11
16
16
16
19
23
23
25
28
28
33
35
40
43
44
45
49
44
39
31
28
25
23
22
19
19
19
17
15
25
27
28
33
34
38
52
60
72
73
79
78
63
47
36
27
22
18
19
16
15
14
16
18
20
22
22
24
27
36
44
33
26
24
25
25
25
24
19
19
16
16
14
16
18
17
18
19
19
32
37
39
39
43
54
59
62
62
65
68
65
37
24
9
8
7
6
5
6
5
5
6
7
8
12
11
12
12
13
16
22
19
25
24
20
17
18
18
18
18
16
17
14
13
13
17
19
19
29
43
45
41
39
40
43
40
52
54
30
23
18
16
15
13
13
11
10
9
10
10
11
14
23
27
37
48
39
48
50
56
48
53
43
16
14
9
12
8
9
9
5
6
6
6
7
18
20
27
28
42
54
43
43
46
51
53
58
25
14
13
11
11
12
12
10
15
14
18
12
16
19
28
39
46
58
58
62
61
70
75
75
56
20
19
12
11
14
14
12
13
16
18
18
21
25
46
57
59
41
42
33
27
35
53
60
22
17
18
17
15
13
13
13
15
16
14
12
11
11
12
18
25
39
42
58
58
46
57
61
45
29
22
18
16
15
16
16
16
18
20
20
24
30
31
24
26
44
48
55
56
58
61
46
36
29
22
22
23
26
27
31
33
36
36
40
43
48
50
58
62
73
74
83
87
78
76
66
62
59
54
51
51
46
41
44
41
30
35
44
49
59
62
63
69
78
80
75
57
56
51
16
14
13
12
10
10
11
9
10
12
13
15
18
28
32
34
36
38
44
44
46
50
51
52
29
14
19
22
19
13
11
9
8
9
9
10
26
15
16
18
25
28
33
40
46
49
53
62
55
16
15
16
15
14
13
13
12
13
12
17
20
35
43
59
56
42
37
51
45
48
66
61
46
32
21
19
16
16
14
15
15
14
15
18
19
22
25
29
37
54
61
50
58
54
56
59
58
48
37
31
28
30
22
15
16
17
20
21
25
33
40
52
47
45
46
45
49
54
62
72
63
61
56
53
43
38
36
35
32
31
30
31
34
36
47
51
56
58
70
77
79
81
84
85
76
64
57
43
24
19
16
12
11
12
26
29
30
32
39
58
64
72
83
64
74
76
82
81
60
36
17
15
14
11
12
11
9
8
7
7
7
6
7
12
12
29
39
48
65
59
24
24
25
24
16
15
14
13
13
13
16
18
21
24
38
24
26
22
38
45
22
35
39
10
16
28
30
26
25
23
20
20
18
19
17
18
17
17
17
30
39
42
49
44
47
39
40
49
60
39
36
32
29
25
23
21
17
18
15
17
23
27
33
36
45
35
32
43
52
52
40
41
48
47
43
34
28
25
26
17
16
18
19
20
20
24
27
28
31
35
33
31
36
38
43
50
63
64
50
44
33
30
27
25
27
26
23
24
27
25
29
29
34
38
39
46
59
71
77
73
76
76
64
56
52
46
42
38
32
33
30
29
30
33
38
47
63
67
74
78
88
79
75
75
79
80
71
59
49
44
40
39
35
32
33
32
32
35
40
45
46
48
54
59
61
73
83
87
81
78
70
66
57
51
46
46
45
43
35
35
26
19
33
35
35
35
39
45
56
65
74
80
75
77
67
57
48
45
41
32
30
25
23
24
26
31
83
82
85
56
51
58
61
63
61
65
65
67
65
60
57
56
51
44
43
38
36
36
38
46
48
52
56
63
66
64
61
59
51
53
58
65
67
77
92
94
94
93
94
94
91
88
88
88
90
92
93
94
95
94
95
95
95
95
95
96
95
66
41
39
35
27
24
18
15
21
17
29
31
37
42
55
68
77
84
88
91
94
92
93
78
41
29
18
18
17
16
17
18
18
19
19
20
26
35
51
55
53
41
42
38
39
42
42
33
28
22
21
23
28
36
39
38
39
35
36
37
39
37
36
34
38
41
53
64
67
64
65
61
55
49
43
39
38
39
33
29
28
32
35
40
47
52
60
66
59
63
69
66
60
63
67
56
48
38
40
34
33
32
31
31
34
36
41
43
47
54
57
57
63
74
78
75
76
76
78
72
62
55
45
39
29
25
20
19
28
36
40
56
40
42
42
45
42
38
39
39
42
49
51
45
45
40
48
51
30
34
34
33
37
39
41
43
48
51
53
64
66
71
69
80
86
87
85
87
89
86
80
79
64
53
47
45
50
49
50
55
58
61
62
70
81
84
89
91
92
93
95
87
74
62
53
48
43
38
32
31
32
33
32
39
55
66
37
42
46
51
66
73
76
81
82
65
53
36
27
25
19
21
23
21
22
26
30
34
26
27
30
29
33
41
50
55
54
49
48
51
53
44
43
39
40
38
38
38
37
41
39
45
49
51
52
62
71
74
83
87
86
87
87
67
55
48
44
38
38
38
35
30
26
24
26
27
27
32
33
34
36
44
63
64
62
66
68
59
49
42
34
30
30
26
23
24
23
23
23
25
29
31
34
45
59
70
72
56
59
61
64
53
48
45
39
36
36
40
29
30
32
32
30
40
36
30
29
47
63
85
90
91
92
93
94
92
89
85
89
92
91
83
75
70
67
71
68
75
73
73
75
86
85
88
92
93
94
94
96
94
84
72
58
44
37
34
31
32
34
33
33
38
49
64
65
65
72
62
63
70
72
78
78
58
47
37
36
32
29
29
24
19
22
19
27
32
34
52
55
63
48
60
72
70
68
70
73
60
45
45
31
24
25
23
21
21
21
21
13
16
16
22
44
31
27
28
35
45
44
50
56
39
22
21
18
15
15
15
15
15
19
20
22
22
23
24
25
28
31
40
48
56
64
59
55
53
44
34
24
19
21
18
22
21
24
34
34
47
52
61
72
76
66
64
68
65
57
51
44
49
35
33
27
30
26
26
26
32
34
38
40
40
41
41
43
43
49
48
49
62
56
63
63
56
79
87
92
88
88
68
58
48
43
45
46
46
60
71
84
87
90
92
93
95
95
96
96
89
68
48
43
33
33
25
17
19
18
18
19
20
24
24
26
33
52
62
69
80
72
67
73
64
50
30
25
22
23
20
18
17
14
13
17
19
20
21
23
26
33
41
58
65
67
76
77
52
49
33
29
29
29
16
16
15
18
15
21
23
27
28
27
30
31
35
35
40
53
60
55
48
43
38
34
34
34
34
29
30
32
29
28
27
29
33
36
38
48
49
47
49
42
55
57
48
44
41
39
35
32
30
30
32
35
82
79
73
68
72
72
71
72
77
80
85
87
88
86
74
68
56
44
40
35
29
27
28
26
24
22
27
31
32
41
48
50
49
59
60
55
58
57
56
50
48
39
35
34
34
31
32
30
30
30
34
38
44
57
62
52
57
63
63
59
62
62
63
57
51
49
46
47
44
44
44
52
50
53
63
78
56
65
69
65
71
73
84
86
90
89
85
81
84
90
90
88
90
92
91
93
93
94
93
94
94
95
94
95
95
95
96
96
96
96
95
96
95
92
86
81
82
83
88
89
91
93
95
96
96
95
95
95
96
96
96
96
96
96
96
92
82
73
67
60
56
50
47
48
46
48
53
66
75
76
85
88
91
93
94
95
95
95
88
75
63
53
50
46
40
35
31
31
46
66
73
76
80
83
87
90
91
93
94
94
95
96
92
73
57
47
40
39
30
30
25
32
36
36
38
45
56
68
73
77
81
86
88
82
84
83
80
71
65
57
54
41
42
38
38
37
38
39
42
48
36
57
61
64
64
73
75
79
82
82
79
72
68
63
64
74
70
60
54
47
48
50
55
64
72
77
81
80
73
67
88
81
84
86
77
71
68
58
57
56
52
48
46
47
48
43
51
53
55
67
58
62
67
78
84
87
90
91
80
73
64
57
57
55
52
49
45
48
45
44
46
58
72
63
65
61
66
78
81
84
86
87
82
77
67
63
60
54
54
50
45
48
45
46
45
47
64
70
58
61
67
75
78
80
78
77
77
70
65
59
55
51
46
51
44
47
48
46
47
52
55
56
56
67
72
74
76
78
82
85
83
77
74
68
69
60
59
60
58
60
64
63
66
67
70
76
74
74
78
64
64
85
86
93
94
95
95
95
89
81
74
71
67
66
63
65
72
80
86
87
89
91
92
92
92
91
91
91
87
84
78
70
63
58
61
63
65
61
61
63
63
67
71
68
65
70
72
75
78
87
92
93
93
88
91
89
88
91
93
93
94
94
95
95
95
95
94
93
94
95
95
95
95
96
96
97
94
80
76
67
60
62
57
56
56
52
47
44
52
57
46
88
87
94
92
94
96
95
95
95
94
86
76
63
52
49
47
48
54
58
60
60
63
71
78
80
77
83
83
84
84
85
86
84
80
77
70
66
60
53
45
34
43
39
43
52
54
55
60
62
63
58
67
69
81
86
86
87
79
74
50
34
35
32
26
26
21
29
35
32
32
43
55
69
76
71
71
71
77
78
78
81
73
62
50
52
44
41
44
45
61
52
42
44
68
75
82
84
86
88
82
83
85
82
83
89
86
77
71
65
58
58
39
51
47
56
53
57
60
63
65
66
67
68
74
74
73
75
78
79
77
75
72
68
66
64
65
62
60
60
60
64
70
75
73
87
92
92
90
91
88
88
89
89
79
83
76
66
59
46
55
45
43
51
54
61
65
71
76
80
88
93
94
95
93
94
95
96
96
96
93
94
83
77
71
70
64
63
68
62
79
86
90
91
91
89
89
91
91
91
93
92
89
81
76
72
64
58
56
52
50
50
58
58
63
63
70
68
68
73
73
80
87
90
91
89
86
80
76
76
71
68
64
63
58
59
56
59
61
63
68
73
77
72
77
85
89
90
88
89
92
92
92
87
92
84
74
68
63
59
59
59
59
59
77
93
94
94
94
95
95
95
95
94
91
89
82
77
76
74
67
62
60
61
63
65
69
72
75
76
77
76
80
83
87
90
88
90
88
82
77
76
77
72
69
68
63
63
70
80
79
82
82
89
92
91
91
93
94
95
95
95
95
86
85
82
84
83
81
78
84
84
83
83
82
84
83
81
79
78
78
73
76
77
78
84
83
83
78
77
74
71
72
70
69
73
74
74
76
75
70
78
81
79
82
84
86
87
86
88
81
83
83
77
77
72
67
69
69
65
68
75
82
83
87
89
90
92
92
92
92
92
92
92
91
90
87
80
80
77
80
80
80
72
75
79
76
73
76
79
81
81
87
87
86
85
85
86
80
74
69
61
62
65
70
67
65
48
50
53
51
50
56
67
63
71
77
71
76
75
71
74
81
88
92
92
91
87
77
70
68
72
73
66
75
82
87
90
91
92
93
93
94
93
93
93
91
83
76
75
73
66
66
57
60
68
70
72
84
86
89
90
90
92
89
86
89
91
91
89
85
78
73
69
70
57
60
53
52
60
70
59
52
66
78
85
86
86
83
81
83
88
90
93
88
77
69
63
64
69
63
59
58
58
54
55
58
60
62
66
72
77
88
91
93
94
94
94
91
82
71
60
49
49
46
43
44
45
46
50
55
60
65
66
71
78
85
88
88
90
91
92
90
82
75
67
60
57
51
47
47
48
50
51
57
64
72
79
83
83
86
90
92
90
90
88
88
84
77
72
71
70
70
60
62
61
61
64
67
68
72
74
75
74
75
77
81
83
85
85
83
79
73
72
74
67
63
65
62
70
89
89
93
94
94
95
95
95
95
95
95
95
95
96
94
87
71
63
55
53
49
40
38
46
48
52
64
66
66
70
75
74
72
82
82
84
79
82
78
64
51
46
43
37
33
33
32
34
39
36
62
70
50
54
59
68
76
73
83
83
83
74
72
61
59
76
58
47
41
45
47
50
52
54
65
73
79
81
84
85
82
87
88
89
91
90
85
76
66
58
42
33
27
30
27
29
29
37
60
63
65
73
78
77
71
69
67
71
71
78
67
56
40
39
36
32
32
33
29
33
38
37
42
46
51
57
68
77
80
84
83
78
79
79
80
73
64
53
45
42
40
35
41
41
49
46
53
58
56
87
90
91
93
93
93
93
93
94
94
88
78
71
60
56
55
49
53
53
60
68
78
87
91
92
92
92
92
93
92
88
88
88
85
80
74
69
68
63
61
60
58
60
61
63
67
68
70
68
67
71
72
73
76
82
86
86
85
84
85
85
86
89
80
67
67
54
61
64
70
78
87
88
81
81
80
84
84
84
86
84
78
88
93
95
95
95
95
95
90
91
78
89
92
92
90
93
91
91
92
92
93
92
91
89
89
88
85
82
79
75
65
64
64
82
92
94
94
95
95
95
95
95
95
93
95
94
94
94
92
85
79
72
63
65
57
55
54
52
59
58
66
68
72
74
74
77
82
82
84
89
92
93
90
82
77
68
64
63
61
61
61
66
66
66
66
73
76
78
79
82
89
92
94
94
95
95
95
91
82
72
66
66
57
60
63
93
88
85
85
85
85
91
91
93
94
94
93
94
94
94
93
85
73
62
52
50
47
43
46
45
54
58
58
65
69
81
86
90
92
91
91
91
90
89
87
83
78
77
80
92
77
70
84
87
87
85
88
89
92
93
94
94
91
93
94
95
95
95
95
88
82
70
64
72
65
62
56
54
61
63
85
91
93
94
94
95
95
96
96
96
96
96
96
93
93
86
83
65
66
57
56
57
57
66
68
79
85
88
89
89
90
92
93
93
92
93
92
85
73
68
61
58
53
59
54
55
62
63
66
69
71
74
77
77
81
87
90
90
93
93
93
86
84
79
78
72
70
79
87
92
94
94
94
94
94
95
95
95
96
96
96
96
96
96
96
96
92
66
50
47
44
41
38
39
45
57
74
63
59
71
65
76
80
83
85
87
89
89
86
77
41
38
28
27
25
21
19
18
19
22
26
47
58
63
73
63
65
69
74
82
86
78
75
54
37
30
29
23
19
17
19
20
21
24
32
45
59
57
63
63
53
58
58
58
54
66
60
49
39
39
36
33
44
40
44
50
57
55
59
67
65
56
60
66
70
52
60
53
52
57
78
85
90
93
93
92
92
93
93
94
94
95
95
95
95
96
95
95
96
96
96
96
96
96
96
94
87
77
63
56
48
26
25
27
32
46
61
68
61
61
60
64
71
66
65
79
81
82
81
65
52
42
26
29
27
27
30
35
39
42
39
50
60
68
76
85
91
93
93
93
92
92
91
82
69
66
60
52
50
54
49
55
54
61
68
76
75
70
72
77
80
83
85
88
85
87
86
84
82
80
74
69
69
63
68
68
73
73
75
75
82
90
87
86
91
93
94
94
95
95
96
90
80
74
72
66
63
61
61
64
71
76
79
81
83
88
89
91
92
93
91
91
92
91
93
88
83
74
72
62
54
52
53
55
58
59
63
66
65
69
78
87
90
92
93
94
95
95
95
90
76
64
55
51
47
45
48
49
52
56
60
64
67
69
69
72
75
76
83
81
87
90
90
82
74
67
69
65
56
46
53
53
55
57
60
65
67
68
73
73
78
83
88
91
92
93
95
85
85
52
52
19
19
24
23
23
22
29
43
50
63
69
65
68
75
82
69
66
76
75
76
53
43
34
32
28
23
20
22
24
35
37
47
47
47
75
75
79
79
79
77
80
82
87
81
68
52
46
41
36
33
33
35
36
43
51
60
66
78
79
79
86
81
85
86
87
87
88
87
77
70
64
59
54
47
46
47
48
51
56
64
68
71
75
79
81
82
82
80
78
77
78
78
78
75
75
74
68
63
59
52
51
54
61
69
77
82
81
85
87
87
87
87
88
89
89
89
88
82
86
85
87
84
85
71
67
65
72
73
82
87
92
93
94
94
95
95
95
94
86
80
50
40
30
25
21
22
22
23
26
26
26
33
33
33
33
68
66
78
76
84
86
90
88
86
67
49
40
33
24
25
18
23
24
28
46
53
69
77
80
64
61
66
67
67
67
71
73
77
68
61
60
59
56
54
50
49
50
55
62
71
74
76
85
86
89
91
93
94
94
94
95
95
92
82
74
59
53
42
39
37
44
44
51
53
60
68
62
61
62
67
80
85
88
89
84
84
81
80
73
73
67
58
56
42
43
44
49
52
63
74
82
86
88
91
91
90
90
89
88
84
80
77
72
65
60
54
50
50
48
56
59
66
77
85
89
55
32
44
44
49
46
61
54
54
43
35
27
23
21
19
18
17
20
29
29
32
47
59
68
70
71
70
68
74
82
87
90
90
65
51
35
33
30
30
28
26
27
33
35
40
52
62
70
78
80
82
88
85
79
82
87
85
64
40
26
23
18
15
16
12
11
15
21
41
46
63
61
65
80
82
88
85
79
82
87
85
64
40
26
23
18
15
16
12
11
15
21
41
46
63
61
65
69
63
66
71
75
78
82
73
66
59
54
50
45
45
40
46
47
52
63
70
79
70
66
64
67
75
79
83
86
90
90
22
26
21
20
17
16
17
13
13
13
20
28
45
56
64
62
49
47
65
59
58
63
66
70
72
53
43
38
43
39
43
39
37
43
50
63
65
67
66
67
71
71
74
73
75
75
77
79
80
71
61
50
39
35
31
29
40
31
41
55
70
71
69
78
64
62
81
59
63
67
75
77
77
78
78
62
58
57
56
55
59
60
62
68
77
81
87
91
94
94
92
92
92
93
93
91
89
54
45
55
54
60
59
59
59
52
52
56
61
73
80
83
89
90
91
94
94
94
93
93
90
84
77
74
66
52
54
58
68
61
67
76
85
81
87
91
90
70
48
29
31
53
54
66
77
61
19
12
11
12
13
15
14
17
18
21
28
29
33
33
36
40
45
56
67
59
61
61
67
52
41
34
31
29
24
23
23
26
30
30
30
30
72
68
69
69
73
77
74
80
81
81
81
72
58
55
55
55
52
61
61
64
65
69
71
71
76
79
85
88
91
92
93
93
94
93
94
85
45
21
17
24
24
25
21
23
29
45
48
48
51
65
48
52
65
74
74
52
47
42
32
34
34
80
75
57
70
73
77
82
87
89
79
84
87
90
90
91
92
93
94
94
94
93
93
88
75
62
46
26
22
24
27
27
34
35
41
53
63
74
73
74
76
82
78
83
82
84
88
72
58
45
39
37
35
36
34
32
32
37
39
41
45
48
52
58
65
72
84
88
91
92
93
84
63
56
52
40
39
38
39
42
47
54
61
67
71
84
89
90
93
93
94
94
94
94
93
91
78
66
59
56
52
48
51
50
54
57
66
78
83
89
92
92
93
94
94
95
95
93
93
91
87
82
83
78
76
75
77
74
76
80
79
80
83
85
86
87
89
90
92
91
92
93
93
93
89
87
83
84
84
90
91
93
93
94
95
95
95
96
96
97
97
97
97
97
97
97
96
97
96
95
95
94
94
94
95
95
95
95
95
95
94
94
95
95
95
95
95
95
94
94
94
92
88
89
86
86
82
74
74
70
76
79
85
89
90
91
92
92
93
94
94
95
94
95
96
97
80
58
54
46
41
39
38
43
60
72
72
58
56
67
72
80
90
90
85
82
78
82
79
78
57
47
46
46
49
49
54
53
67
78
86
91
90
89
91
93
94
95
95
94
95
95
96
96
86
62
48
45
39
39
34
38
67
78
82
85
88
76
67
67
76
82
83
86
88
89
92
88
67
67
63
51
40
48
65
65
72
67
83
88
89
93
94
94
94
94
94
94
94
95
95
95
92
73
69
62
61
59
61
61
76
85
91
92
92
93
94
94
94
94
95
95
95
95
89
82
55
43
31
32
38
41
46
48
53
67
79
86
91
92
94
93
88
85
88
88
91
92
94
89
79
65
65
60
59
61
66
69
70
72
74
78
81
85
87
90
93
94
94
94
94
94
94
95
95
94
93
93
93
91
90
88
90
92
93
93
94
95
95
95
96
96
96
96
96
96
96
97
96
91
78
66
60
60
61
60
71
81
87
90
92
92
92
94
96
95
95
95
95
95
95
94
91
79
74
69
