pre_feature
14.221711
15.433156
13.611054
15.833684
19.968351
20.361832
21.030096
19.552544
19.7242
19.628511
21.495514
21.591377
21.879942
21.91257
22.306313
22.822157
23.325489
23.618275
23.892767
23.838966
24.389135
24.579243
24.893959
25.227833
8.69304
9.658238
8.285977
9.026963
9.541711
9.453023
10.645116
10.117124
10.892259
10.412328
12.772061
16.176928
16.280523
16.049528
16.184992
16.22502
17.209799
18.11653
19.318693
19.20817
19.637157
20.216509
21.029655
21.738626
12.255357
12.9445505
11.542836
12.523065
13.238809
13.306027
14.677583
14.929692
15.220574
14.562367
17.721048
20.76053
20.944172
21.143112
20.578178
20.830494
21.63479
23.558363
25.55479
25.644375
26.213064
26.84068
27.480696
27.771942
22.736824
24.088923
23.802374
23.208172
23.059578
23.084278
24.397732
25.096872
25.55295
25.299902
27.018097
28.162523
28.692543
29.317831
29.396824
29.54339
30.053406
34.55018
36.768288
37.409958
38.472374
41.93902
43.23141
43.898506
8.794278
8.96951
7.821965
9.20324
10.15981
10.414468
11.177907
11.336095
11.854455
11.573068
14.736733
18.196157
18.500948
18.168203
18.022795
18.343206
19.094725
20.089285
20.469563
20.416767
20.854908
21.36765
22.480396
22.180681
11.950875
12.712705
11.327695
11.739629
12.300405
12.317998
13.602902
13.456101
13.953229
13.482781
16.31986
19.23601
20.548222
21.813591
21.432724
21.327583
21.938795
23.28411
25.051613
25.546213
25.85442
26.481714
27.603582
28.401339
27.693611
27.98021
27.309296
25.606213
26.55381
26.922129
27.290102
26.760103
27.448826
27.695116
29.16211
30.241617
30.817984
31.406015
31.353333
31.44922
31.515223
32.44038
33.31079
33.574585
34.245342
36.20427
37.735737
38.4052
62.74844
56.708862
57.263596
53.838516
50.737442
49.432446
48.064
48.21769
50.101658
51.725376
54.04267
55.527973
57.62498
56.90538
55.768013
54.33357
53.630676
53.578255
52.973717
52.987713
53.208374
54.484886
55.718544
57.401882
25.003735
25.268713
22.958336
24.215576
25.130716
25.51538
26.617
26.910017
27.264448
27.138153
35.782402
43.50928
44.782116
43.993496
43.94201
44.233852
45.592976
48.52325
50.144714
52.77434
53.768597
55.430138
57.054386
58.21795
48.26113
45.757298
46.391262
50.082253
58.18698
62.464146
65.52977
66.78199
68.86575
67.261475
71.10269
68.62658
70.92576
63.378975
54.630947
48.66446
45.01688
44.7393
44.86929
44.061367
43.413994
42.820816
42.983143
43.72159
36.207996
35.387127
36.29349
35.15555
35.5978
35.405396
36.864323
37.73509
37.773647
37.35513
37.28915
37.461044
37.16831
37.256947
37.022953
36.64167
36.428024
36.127987
36.351242
36.322273
36.473
37.076954
37.80513
38.273952
39.215073
37.395676
36.191166
38.56527
45.72506
48.244484
51.277573
52.57893
53.544262
52.455727
55.57411
61.752796
63.99824
56.329197
51.204178
46.754158
45.013786
43.516384
43.289093
42.421276
42.411755
40.918495
40.750412
41.077938
66.84106
60.299515
60.10114
62.183437
63.651806
67.2747
68.73313
69.95139
72.05788
71.567245
71.57812
67.43263
62.524788
56.86683
51.685528
48.270294
46.42536
45.703102
45.573822
45.44913
45.283096
45.572926
45.960655
46.983406
10.353017
11.725202
9.440686
10.89721
12.063188
11.930184
13.112046
13.470006
13.3633585
13.506097
16.39807
20.624712
20.633167
21.008568
21.377808
21.929836
22.305618
24.360699
26.264124
27.198015
27.966639
29.811369
31.197113
31.965693
8.57018
9.57562
8.256917
8.861569
9.636647
9.558602
10.813695
10.783921
11.17732
11.06487
13.2172785
15.934426
16.723356
16.859823
16.622004
17.077696
18.161028
19.903046
20.783756
20.760654
21.265253
21.968454
23.26434
23.788
22.416838
22.01211
21.969942
24.046259
28.11087
29.080008
30.522554
30.496368
29.46308
28.205343
28.860458
28.67994
28.699583
28.577604
28.664862
28.912067
29.197693
28.786383
29.4383
29.515203
29.609512
28.44531
29.632542
29.677322
15.921048
16.08724
14.841474
17.113733
21.677748
23.069977
23.719387
23.019777
22.67759
22.484198
23.490417
23.334616
23.889101
24.050503
23.79528
24.309065
24.651432
24.968119
25.628496
25.786995
25.89466
26.064114
27.022322
28.04945
14.128743
15.107808
14.073796
14.780351
16.15656
16.400553
16.746992
17.018007
17.738852
17.845034
19.393827
19.451698
19.924309
19.628262
19.878628
20.596397
21.09062
21.974138
22.691336
22.788834
22.879065
23.384754
24.278023
24.330105
41.068653
39.97493
40.400757
37.357372
36.157177
35.639282
35.795708
35.92592
35.915848
35.66508
36.939827
37.974075
38.231163
38.448303
38.467365
38.494354
38.90714
41.473785
42.483566
43.010166
43.478207
46.004185
47.20489
48.335915
19.81949
18.528856
19.859564
23.114428
31.841677
33.192966
35.196175
33.864147
32.28425
31.849195
32.068142
31.428051
30.923807
30.687708
29.872633
29.804111
29.356394
29.675802
29.869429
29.968918
29.63959
29.526363
30.501472
30.157589
14.128743
14.721887
13.480653
13.59546
14.504678
14.709516
15.733178
15.209462
16.016237
15.3842325
18.047503
20.133688
21.188694
21.91495
21.97588
21.932718
22.751179
24.386923
25.670807
25.495972
25.623274
26.405487
27.743103
28.606483
37.19367
36.258167
36.344746
33.30078
32.776154
32.775017
33.92448
34.443485
34.406807
34.04499
35.16728
36.120804
36.23442
36.562645
36.416626
36.148376
35.872158
36.889896
37.684143
37.986713
38.306087
41.923233
43.300785
44.369263
83.36723
74.522865
73.13782
79.1698
75.04132
77.78642
79.76607
83.70142
80.41063
82.97933
86.953766
77.70316
78.65162
74.88271
70.13879
66.75165
62.435486
62.23181
59.611206
60.481583
59.19667
60.35265
61.70815
65.6847
72.89708
65.00836
64.72726
68.18319
66.24416
69.39801
71.00086
70.935295
73.92741
74.64
82.046616
79.93905
83.575676
93.87607
94.03403
94.15511
102.062706
112.65917
120.07667
120.184105
118.54008
116.111496
111.87011
103.211754
102.874794
90.44607
89.02881
90.16293
80.39916
82.04261
81.68883
79.01338
77.285164
75.49962
75.38743
74.97166
75.08627
77.53167
75.2177
77.03902
75.9638
76.15786
74.77861
80.92968
78.93183
84.78705
88.949646
94.62069
33.505043
33.63116
32.497875
32.35661
33.444664
33.18233
33.237206
33.44438
33.72618
33.94245
35.66879
37.37701
38.244747
39.062542
39.567528
40.3452
41.950783
43.452217
44.391098
45.049614
45.909718
46.770718
49.90236
51.464695
15.527158
15.150819
14.080174
15.805547
18.254404
18.22598
19.028227
18.605219
18.728941
19.108618
20.41549
20.765835
20.973782
20.868586
21.681105
22.112774
22.925312
24.131569
24.708494
25.870707
27.377693
27.057531
27.154747
27.848133
19.311243
19.751549
18.168257
18.76169
19.51316
19.620466
21.10988
20.351269
21.646742
21.454
24.09682
26.265177
26.552172
27.037628
27.140059
27.109568
27.358858
28.198286
29.040108
29.199371
29.884499
32.002457
33.342575
35.23272
24.508566
24.85466
24.272757
24.475573
25.99208
26.523327
27.746687
27.620794
28.316275
28.659286
31.865063
33.64482
33.53728
33.4684
33.534615
33.689426
33.82308
34.44051
34.84495
35.097153
35.452354
35.492043
36.11457
36.36115
29.343613
29.15973
28.449385
28.43595
29.831005
30.064661
31.226929
31.024632
31.133015
31.259136
33.222008
34.27554
34.451183
34.66867
34.49469
34.40195
34.2916
34.70707
35.117527
35.47051
35.995464
38.355717
39.350037
43.219852
44.67853
43.167793
43.72224
43.048473
44.982483
45.61507
46.105686
46.391953
46.546776
46.200066
47.562572
48.561268
49.137455
48.39514
47.245174
46.217278
45.939556
46.173187
46.38556
46.41507
46.294205
46.347683
46.61473
46.79005
34.790302
34.930435
34.789906
33.701103
33.815292
33.617466
33.901688
34.39544
34.911747
35.169926
36.613037
37.854942
38.683064
39.304996
39.596916
39.72097
40.300697
43.352726
44.322533
45.28318
45.73679
47.31838
48.490326
49.008232
29.677338
29.553057
28.312675
29.271475
31.255634
31.87873
33.16891
34.15189
34.689896
34.885715
36.41627
37.16129
37.21078
37.098763
36.953506
36.765797
36.55409
36.529377
36.75331
36.71556
37.08833
37.311337
37.850468
39.154198
39.24877
38.697746
39.618015
37.676983
36.921093
36.172714
36.49297
36.7872
36.75726
36.24953
36.76809
37.509018
37.480633
37.744316
37.88637
37.82586
38.166756
43.40358
45.563988
46.785007
47.464954
49.855263
50.82638
52.84939
7.412198
8.47313
7.0351305
8.332059
9.20868
9.401307
10.39103
10.132657
10.605924
10.195466
14.225434
17.5357
17.60113
17.123476
17.065226
17.753206
18.349222
20.283983
22.04942
22.229034
22.312807
25.059502
27.144243
27.007477
7.6467447
9.038964
7.5057573
8.229802
8.799912
8.935403
9.90735
10.2115755
10.210336
9.764176
11.9455
13.93786
15.067563
14.830155
15.616036
15.253243
16.321459
17.61553
19.2161
18.712942
19.266603
20.489378
21.93751
22.070124
10.887448
11.786397
10.399781
11.328729
11.970918
12.249024
13.364278
13.454091
13.763375
13.653993
16.593653
19.727165
20.70776
20.878538
20.786615
20.792173
21.531925
22.726265
23.706196
23.733583
24.144125
29.907179
33.02425
34.824493
20.876734
21.052273
19.586264
19.851513
20.559114
21.005774
22.038296
22.422842
22.952732
23.099337
26.666693
29.218102
29.152643
29.320868
29.234123
29.333027
29.497652
30.054804
30.778105
30.825489
30.890875
32.964317
34.384247
34.981766
13.786103
13.346139
12.2443285
13.495328
14.657208
14.54741
16.203379
16.050688
16.25619
16.420023
19.248487
22.227434
22.289083
22.408945
22.099787
22.175274
23.101278
24.876186
25.936268
25.559822
25.727682
26.75906
27.963568
27.873753
34.314896
33.750954
33.95162
32.522945
32.908485
32.995697
34.054344
34.399036
34.717308
34.917156
36.922092
38.007687
38.392654
38.625965
38.522945
38.31035
38.431465
40.97635
41.88674
42.26534
42.33769
44.544937
45.18487
46.11575
17.91953
17.882753
17.299574
18.877966
20.81483
21.102396
22.762106
22.882853
23.136457
22.74437
25.626846
26.88537
26.999117
27.290539
27.194567
27.00629
27.261147
28.105133
29.003824
29.029469
29.55072
30.45653
32.31813
32.941284
7.9674654
9.176305
7.6505632
8.51872
9.145608
9.216218
10.220498
9.70427
10.687829
10.298348
13.344327
17.02881
17.438757
17.706404
17.724005
17.589952
18.689447
20.262377
21.217703
21.368752
22.121891
25.056082
26.622658
27.031994
14.70374
16.314775
15.131738
15.025361
15.157926
15.368779
16.889326
16.51779
17.432882
16.758886
19.307745
20.954744
21.946074
23.109758
23.157265
23.477951
24.00003
28.361902
32.04513
32.728897
33.383465
39.864014
42.558285
43.339764
22.844488
22.917084
22.304071
22.57321
23.837704
24.404198
26.084042
25.247583
25.442406
25.130947
26.341402
26.420073
26.845785
27.042267
27.1123
27.236862
27.46554
27.571674
28.177654
28.241589
28.391901
28.300213
29.303686
29.409233
29.011099
28.828022
28.36291
28.504152
30.186008
30.362581
31.058777
31.393682
31.763937
31.76466
33.627377
34.79828
34.929955
35.180767
35.07827
34.81676
34.676117
36.21822
37.169193
37.38166
37.64211
38.865337
40.571423
41.24546
36.928013
36.111923
35.960083
34.76165
36.08406
35.756268
35.69284
35.59456
35.468674
35.25918
35.565926
36.080017
35.875748
35.560326
34.94536
34.55993
33.995598
33.911892
34.25138
34.014763
33.753155
34.149548
35.359913
36.085106
23.084417
23.251461
22.226225
24.259245
27.529688
27.615088
29.38165
29.680883
29.639738
29.140575
31.416143
32.550617
32.239456
31.82792
31.510513
31.227333
31.084032
31.094944
31.267405
31.38656
31.179657
31.17689
32.433437
33.47622
41.79218
40.24224
40.518753
37.506313
37.14986
36.66309
36.64428
36.84592
37.31653
37.372616
39.386772
40.518513
40.99145
41.890118
42.367603
42.517372
42.618946
45.2605
46.248016
47.294544
49.086582
51.50542
53.73596
55.93858
57.520607
52.85122
52.917957
59.441902
69.768394
76.01712
80.604744
89.66811
96.55181
93.11994
87.650116
78.27545
72.222305
65.53582
52.993366
47.007133
42.933468
40.191643
40.633656
40.012432
38.603203
37.746723
37.044247
37.11169
19.403196
20.045486
19.08573
19.975182
20.897629
21.15814
22.928661
21.987286
22.550299
22.05445
24.828861
27.104546
27.19672
27.742296
27.471262
27.44
27.690975
31.283587
33.51736
34.061317
35.42876
39.592583
42.52069
42.86289
37.618977
35.50577
35.81523
35.12433
37.601852
38.236675
38.686966
38.72564
39.250854
40.240894
42.44402
43.59052
44.62973
45.01821
45.22794
45.135105
45.033604
45.237236
45.406696
45.521378
45.353237
45.221035
45.933815
46.217922
37.581924
35.47628
35.388653
35.334747
38.50388
39.000713
39.737198
40.24264
40.817043
41.223938
43.086636
44.238117
44.922703
45.322464
45.690784
45.896957
46.433857
46.82493
46.957462
49.46265
50.567936
51.750744
51.811646
52.436897
44.439304
42.75333
43.30175
41.27965
40.879738
41.16406
41.279415
43.254387
45.29756
46.88333
48.102283
48.968704
49.32209
49.485203
49.265415
49.35852
49.857574
51.11127
52.116745
53.030643
52.466
53.27306
53.836452
55.454086
105.91856
98.40336
85.26819
90.212204
83.399826
81.03785
81.80588
80.25351
86.84518
78.76147
92.417244
82.54066
86.20324
82.25875
77.77877
75.293106
71.22225
68.796265
64.67608
63.145203
62.44379
64.56883
65.87112
69.59438
39.7237
41.622017
38.82418
38.751137
37.785313
37.73435
37.640472
37.799496
37.794037
37.57713
37.482735
37.511993
37.513344
37.29718
37.28275
36.831566
36.904015
38.998463
40.119194
40.62502
40.99068
42.128
44.177635
44.783096
75.4069
67.18605
66.67834
68.4909
66.21913
68.60164
66.24577
69.93765
70.61254
74.25432
78.41611
81.33596
82.0159
81.27384
77.44954
78.05117
75.64921
78.180916
73.62689
76.38682
74.050804
75.19169
76.72554
75.22734
65.187004
58.708992
59.501755
63.863155
69.13251
74.357216
77.77773
75.513596
77.99618
76.11801
75.03666
72.06688
71.91171
72.1829
69.56186
68.80403
65.61124
63.826305
60.94564
64.32702
62.957493
66.73077
66.7333
68.81541
22.021889
21.588427
19.57961
20.89977
22.624882
23.935995
24.84537
25.128632
30.028776
34.1543
40.66102
43.47896
43.53938
42.929592
42.817608
42.904625
42.9026
43.031464
43.294228
43.543846
43.459396
43.207577
44.29284
45.12162
18.868727
19.254
18.674467
19.483202
20.843922
21.245058
21.801495
22.296638
21.913605
21.797539
23.669724
24.250408
24.56873
24.532581
24.748695
24.93271
25.272661
27.62606
30.08797
29.979967
30.1882
31.181498
32.041916
32.300636
21.30507
21.404612
20.615429
21.780834
23.557222
24.404793
27.379286
29.126259
29.597483
29.632374
32.176712
33.075947
33.114285
33.13753
32.97259
32.89461
32.867947
33.38196
34.033756
34.12587
33.87163
33.73569
34.639946
35.237377
14.84028
16.030653
15.118691
14.882253
15.722665
15.831998
17.488447
17.83792
18.422441
18.436117
21.016977
23.429787
23.383596
23.56786
23.464598
23.305191
24.465826
26.471153
27.413074
27.244846
27.374527
28.994835
30.15291
30.439262
79.79882
73.86482
69.31738
69.88653
68.49191
67.00795
63.282146
61.881874
61.375896
60.21566
63.94616
62.533028
66.065475
65.77141
67.75607
68.4974
68.08344
66.27205
68.32602
72.76871
72.8761
74.17778
73.617256
77.63332
21.50526
21.249891
23.263498
25.48917
30.810368
32.239697
40.279682
43.175774
40.393383
37.892174
36.646183
35.143467
33.98495
33.589752
33.17991
32.859528
31.498869
32.29346
31.624329
31.984608
31.277794
31.83844
31.470804
32.031082
21.27942
21.517488
20.173977
22.267508
25.909456
26.559889
27.29775
27.82075
28.172201
28.251408
29.796263
30.296984
30.081034
29.91719
29.631102
29.703482
29.879995
29.874443
30.21244
30.183483
30.024485
30.820333
31.929846
32.351345
18.38885
18.34331
17.382391
17.863462
18.3912
18.868277
19.823357
19.179918
20.325737
19.896309
22.946909
25.80329
26.19639
26.569633
26.672878
26.768808
27.064499
28.130014
28.897942
28.82025
29.215387
34.745884
37.6541
40.64809
22.436163
22.903322
21.981781
22.148428
23.291117
24.140621
25.200186
24.68128
25.590645
26.15181
29.462162
31.477352
31.478851
31.81467
31.766014
31.579737
31.814589
33.56455
35.064533
35.563522
35.575405
37.35669
39.01389
39.73918
19.91209
20.342289
19.213354
19.242788
20.382416
20.982656
22.138231
21.326944
22.00005
22.070593
24.631004
26.881283
27.125422
27.548817
27.28498
27.52011
27.957949
29.640316
30.84416
31.18473
31.307755
32.14685
33.536564
33.967133
38.350414
37.118324
37.64123
35.11752
35.18662
34.79102
35.35551
35.890636
36.133656
36.05348
37.533215
38.52861
38.919914
39.27015
39.274734
39.08123
39.144768
41.717346
42.76086
43.34848
43.93063
45.408737
46.446453
47.510593
33.952747
32.753044
33.613857
33.14115
35.561146
35.586594
36.404934
36.688015
36.337296
35.640537
36.116688
36.6817
36.49806
36.323936
35.8335
35.44085
35.14861
34.578083
34.69907
34.84305
34.283127
34.13984
34.45026
34.549477
31.413113
30.686613
29.85059
30.298298
32.581722
32.646946
33.48778
34.009502
34.1496
34.268757
36.659782
37.44875
37.330524
36.932003
35.98966
35.486652
35.10298
34.916138
35.060734
35.166553
35.41254
35.503742
36.318596
36.742645
53.754177
49.77591
50.3589
47.840763
46.809303
45.63088
44.71568
44.11845
44.48818
44.778244
46.839508
47.77172
48.584312
48.756523
49.15109
49.005688
50.26666
51.96095
54.289124
56.51653
57.33957
58.442936
58.96898
60.135754
47.58727
45.436783
46.140476
46.043148
45.399364
44.131733
42.848366
42.322987
41.845448
41.644028
43.460014
44.25709
44.56913
44.5412
44.386547
43.965263
44.813053
49.011303
51.926018
54.38578
56.10408
55.81278
57.124928
60.964787
57.085293
52.383877
52.799107
52.438396
54.234833
55.55223
56.10062
54.17164
52.230846
49.109184
48.541992
48.043114
47.09445
45.68997
44.63018
43.34606
42.604267
42.356865
42.62184
42.895336
42.827595
44.044792
44.670113
45.259727
16.064894
16.936686
15.518456
16.478823
17.551893
17.325754
18.344076
18.388212
18.54754
18.477442
21.203543
23.312304
23.87789
24.159561
23.981544
24.028717
24.57238
26.503576
28.204983
28.117668
28.737923
29.813421
31.690247
32.491222
38.234863
37.401176
37.43687
35.192486
34.728912
34.505264
34.50731
34.914665
35.33708
35.429863
38.712536
40.094967
40.300278
40.47501
40.559826
40.490772
40.820152
41.823143
42.45098
42.89502
43.0519
44.887405
46.95899
48.337284
14.3787775
15.121079
13.542859
15.829686
19.640102
18.877592
19.552856
19.95874
20.210104
20.089342
21.810194
22.544632
22.884111
22.519846
22.73043
23.136744
23.507444
23.844458
24.204256
24.474997
24.702549
24.98926
25.670286
25.563309
20.876734
21.52893
20.46584
19.811
20.271622
21.00736
21.702509
21.27071
22.775229
22.69987
24.318813
25.661057
26.09761
26.304659
26.550905
26.770859
26.99724
27.802618
28.785513
28.680323
29.295477
30.96562
32.256397
33.391422
10.494
11.267278
9.826421
11.036096
12.002389
12.455396
14.063046
15.099511
14.843011
14.815316
17.48057
19.940493
20.150145
19.667599
19.979511
20.069992
20.93885
23.013004
24.470757
24.276134
24.458124
26.697803
28.415955
28.311243
7.371148
8.629029
7.2938166
8.112435
8.689385
8.4889765
9.664842
9.247033
9.876645
9.160554
11.505631
14.084905
15.017713
15.114896
15.866048
15.789498
16.765936
18.00392
18.724173
18.518278
19.18149
21.144144
22.518126
22.337393
10.31083
11.166245
9.657796
10.272092
10.816941
11.1584635
12.301225
11.748067
12.61836
12.005128
14.615663
17.421797
18.154512
18.083246
18.47798
18.534391
19.528154
20.81391
21.873665
21.903215
22.304342
23.667786
25.898754
25.938152
11.418027
12.153718
10.678895
11.398152
11.992528
12.272679
13.61535
15.076489
14.726663
14.599984
17.024363
19.662535
20.025908
19.72068
19.73704
20.305326
21.146673
22.56633
23.504318
23.336607
23.67955
24.913351
25.523787
25.991735
9.890759
10.88461
9.50277
10.36609
10.82198
11.216214
12.120198
12.062825
12.828202
12.816232
14.761876
16.813795
17.507593
17.490103
18.02859
18.24285
19.213545
21.454954
22.920126
22.740652
23.050959
23.600372
24.740952
25.554562
8.519753
9.466222
8.069821
8.898595
9.484441
9.697663
10.661847
10.509496
10.856172
10.340859
12.881745
15.589654
16.515947
16.521204
17.06817
17.063803
17.869936
18.953238
20.030811
19.488993
20.172947
20.80744
22.025562
22.046537
12.132432
12.899629
11.402642
11.796777
12.370324
12.729978
14.044648
13.1246805
14.237462
13.858983
16.383234
18.442957
19.475365
19.69748
19.523106
19.816998
20.862288
22.602137
23.959444
